2461060.500000000, A.D. 2026-Jan-20 00:00:00.0000,  1.743404680864843E-02,  1.471174724249403E+08,  2.753277875442165E-03,  2.086089814279746E+02,  2.554839899706994E+02,  2.461045316350306E+06,  1.139266393209167E-05,  1.494566365441563E+01,  1.547196524993401E+01,  1.497278345001740E+08,  1.523381965754076E+08,  3.159928197178944E+07,
2461061.500000000, A.D. 2026-Jan-21 00:00:00.0000,  1.735005488697821E-02,  1.471205917818114E+08,  2.753922152041314E-03,  2.119009277018177E+02,  2.524139390738156E+02,  2.461045533204539E+06,  1.139376239091019E-05,  1.571804988173875E+01,  1.626811784610715E+01,  1.497182109595396E+08,  1.523158301372678E+08,  3.159623552332492E+07,
2461062.500000000, A.D. 2026-Jan-22 00:00:00.0000,  1.723193892546240E-02,  1.471233397618448E+08,  2.755404310469853E-03,  2.130421757343742E+02,  2.514354082919276E+02,  2.461045691711556E+06,  1.139549749670976E-05,  1.654895308822309E+01,  1.712323515776294E+01,  1.497030129377457E+08,  1.522826861136467E+08,  3.159142460466895E+07,
2461063.500000000, A.D. 2026-Jan-23 00:00:00.0000,  1.708391359287595E-02,  1.471254862221977E+08,  2.755234743406071E-03,  2.118594415994851E+02,  2.527070669575468E+02,  2.461045777540288E+06,  1.139782275822156E-05,  1.745258008043323E+01,  1.805190645332746E+01,  1.496826517103702E+08,  1.522398171985427E+08,  3.158497966116574E+07,
2461064.500000000, A.D. 2026-Jan-24 00:00:00.0000,  1.691221001460970E-02,  1.471267884672903E+08,  2.764506538539437E-03,  2.083067815355945E+02,  2.562622737396648E+02,  2.461045778367625E+06,  1.140065811625395E-05,  1.844112355956899E+01,  1.906669305061673E+01,  1.496578331722305E+08,  1.521888778771707E+08,  3.157712443694341E+07,
2461065.500000000, A.D. 2026-Jan-25 00:00:00.0000,  1.672497095089603E-02,  1.471270042078369E+08,  2.807379985975984E-03,  2.025735780123632E+02,  2.619024324151446E+02,  2.461045685200995E+06,  1.140389024490252E-05,  1.952344452164581E+01,  2.017678732979483E+01,  1.496295541544659E+08,  1.521321041010948E+08,  3.156817474290567E+07,
2461066.500000000, A.D. 2026-Jan-26 00:00:00.0000,  1.653201440008665E-02,  1.471259108056019E+08,  2.914493170239530E-03,  1.952365793912039E+02,  2.690465596245357E+02,  2.461045493962804E+06,  1.140737439925032E-05,  2.070349035327219E+01,  2.138640614974411E+01,  1.495990850336175E+08,  1.520722592616331E+08,  3.155853287533534E+07,
2461067.500000000, A.D. 2026-Jan-27 00:00:00.0000,  1.634442898493643E-02,  1.471233335463712E+08,  3.109906402046629E-03,  1.872577268172980E+02,  2.767352943800623E+02,  2.461045207298949E+06,  1.141093812984610E-05,  2.197848664258072E+01,  2.269295522345317E+01,  1.495679360556563E+08,  1.520125385649415E+08,  3.154867688383963E+07,
2461068.500000000, A.D. 2026-Jan-28 00:00:00.0000,  1.617392440966148E-02,  1.471191840185083E+08,  3.397722891831891E-03,  1.796787750182247E+02,  2.839380802565469E+02,  2.461044836350160E+06,  1.141438807757512E-05,  2.333716553685456E+01,  2.408522678649177E+01,  1.495377970442900E+08,  1.519564100700716E+08,  3.153914143739878E+07,
2461069.500000000, A.D. 2026-Jan-29 00:00:00.0000,  1.603186347209637E-02,  1.471135046190502E+08,  3.757800766720179E-03,  1.732266795709486E+02,  2.899489326766579E+02,  2.461044401877338E+06,  1.141752159938124E-05,  2.475864209700138E+01,  2.554224548180140E+01,  1.495104355087807E+08,  1.519073663985111E+08,  3.153048556698239E+07,
